q1_rad,q2_rad,q3_rad
"0,064023912950908","2,04664289405863","-2,21563614421223"
"0,0669263954969746","2,04411740263099","-2,20908766885875"
"0,0698480766648131","2,04157445791084","-2,20249556027397"
"0,0727837204666675","2,03902104121517","-2,1958737810919"
"0,075728090914782","2,03645889787324","-2,18922931262956"
"0,0786776973506524","2,03389151854356","-2,18257437219171"
"0,0816273037865228","2,03132588454313","-2,17591943175385"
"0,0845734195638892","2,0287637412012","-2,16927496329151"
"0,0875090633657437","2,02620857917628","-2,16265143878019"
"0,0904289992043302","2,02366737978538","-2,15605933019541"
"0,0933314817503968","2,02114188835774","-2,14951085484192"
"0,0962112750161874","2,01863734088113","-2,143014739366"
"0,0990631430139461","2,01615548268479","-2,13658145574315"
"0,101881849755917","2,01370329508574","-2,13022147594888"
"0,104663904583596","2,01128252341323","-2,12394352662946"
"0,107405816838479","2,00889665832575","-2,11775982508964"
"0,110100605203558","2,00655093581107","-2,11167735264644"
"0,112746524349582","2,00424884652769","-2,10570658127537"
"0,115340083618045","2,00199213580486","-2,09985623762269"
"0,117876047021193","1,99978603963034","-2,09413504833465"
"0,120350923900521","1,99763404866263","-2,08855174005752"
"0,122761223597525","1,99553616290173","-2,0831132941083"
"0,125103455453702","1,9934976183354","-2,07782669180401"
"0,127375874139798","1,99152016029289","-2,07270240512016"
"0,129573243668059","1,98960902476196","-2,06774217938599"
"0,131693818709232","1,98776246641335","-2,06295823190627"
"0,133735853934066","1,98598746656407","-2,05835056268101"
"0,135695858684055","1,98428053455562","-2,05392789835646"
"0,137572087629949","1,98264865170501","-2,04969547492037"
"0,139364540771747","1,98109007268298","-2,045655037702"
"0,141067982121694","1,97960828814803","-2,04181007735986"
"0,142682411679788","1,97820329810018","-2,03816582988169"
"0,144207829446031","1,97687510253941","-2,03472404059676"
"0,145644235420423","1,97562544679498","-2,03148470950506"
"0,146988138944458","1,97445607619615","-2,02845132726509"
"0,148243030676642","1,97336524541365","-2,02562214854761"
"0,149405419958471","1,97235295444749","-2,02299891868186"
"0,150478797448447","1,97141920329768","-2,0205764016801"
"0,151463163146572","1,9705639919642","-2,01835634287156"
"0,152358517052845","1,96978382978856","-2,01633525159775"
"0,15316834982577","1,96907871677075","-2,01450789187091"
"0,1538944067946","1,96844690758153","-2,01287077303254"
"0,154538433288586","1,96788665689164","-2,01141691376563"
"0,155103919966232","1,96739621937183","-2,01014282341167"
"0,155592612156791","1,96697035903434","-2,00903977532441"
"0,156009745848017","1,96660733054993","-2,00809904285759"
"0,156358811698416","1,96630364326008","-2,00731015403569"
"0,156645045695743","1,96605406117704","-2,0066661275417"
"0,156871938498502","1,96585683897157","-2,00615300074161"
"0,157046471423702","1,96570499532665","-2,00575855633066"
"0,157173880459097","1,96559329425452","-2,00547057700408"
"0,157261146921697","1,96551824509668","-2,00527335479861"
"0,157315252128509","1,96547112120688","-2,00515118175097"
"0,157344922725793","1,96544668659735","-2,00508660456865"
"0,157355394701305","1,96543621462184","-2,00506216995912"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157357140030557","1,96543446929259","-2,00505867930061"
"0,157358885359809","1,96542748797558","-2,00506391528837"
"0,157376338652329","1,96537687342727","-2,00509358588565"
"0,157421717212881","1,96524248307487","-2,00517212570199"
"0,15750898367548","1,96498417434557","-2,00532222401767"
"0,157650355344892","1,9645687859836","-2,00556657011294"
"0,157856304196627","1,9639614114039","-2,0059208719511"
"0,158137302206198","1,96313063467995","-2,00640607348315"
"0,158505566678369","1,96205027587297","-2,00703788267238"
"0,158966333600896","1,96069240971492","-2,00783200748203"
"0,159528329620038","1,95903260159627","-2,00880241054614"
"0,160202026711308","1,95704990756601","-2,00996130916947"
"0,160990915533209","1,95472512900235","-2,01132092065677"
"0,16190197740275","1,95203906728353","-2,01288997165431"
"0,162940448307687","1,94897950510478","-2,01467893413761"
"0,164111564235775","1,94552898917359","-2,01669653475291"
"0,165417070516267","1,94167879284369","-2,01894626415873"
"0,16686394846617","1,93742018946883","-2,02143684900133"
"0,168450452756233","1,93274096174423","-2,0241717799392"
"0,170181819374211","1,9276411096699","-2,02715454763086"
"0,172058048320105","1,92211016127033","-2,03038689740556"
"0,174080884923166","1,91614986187477","-2,03387057459254"
"0,176250329183395","1,90975846615397","-2,03760732452106"
"0,178566381100792","1,90293422877867","-2,04159714719111"
"0,181027295346104","1,89568238573663","-2,04583655194421"
"0,183631326590079","1,88800468235711","-2,05032553878034"
"0,18638022016197","1,87990635462786","-2,05505887171175"
"0,189268740074021","1,87139263853663","-2,06003655073844"
"0,192295140996979","1,86247400605894","-2,06524984921414"
"0,195457677601593","1,85315569318254","-2,07069702180962"
"0,198751113900106","1,8434499172122","-2,07637108720785"
"0,202173704563267","1,83336715012343","-2,08226680942109"
"0,205718468274068","1,82291960922099","-2,08837371647381"
"0,209383659703256","1,8121212571389","-2,09468657237828"
"0,213162297533823","1,80098605651118","-2,10119665048822"
"0,217050891107267","1,78952622464258","-2,10789522415737"
"0,221042459106578","1,77776270548414","-2,11477356673948"
"0,225133510873253","1,76570771634062","-2,12181946092978"
"0,229315319761031","1,75338220116303","-2,12902592541127"
"0,233584395111409","1,74080186791466","-2,13637899754992"
"0,237933755607379","1,72798766054651","-2,14387169602873"
"0,242354674602681","1,71495703235112","-2,15148831288443"
"0,24684366143881","1,70173267260876","-2,15922012147077"
"0,251390244140255","1,68833203461195","-2,16705315915372"
"0,25598918671926","1,67477780764096","-2,17497695395777"
"0,260633507858817","1,66109093564682","-2,18297928857817"
"0,265316226241918","1,64729410790981","-2,19104445505163"
"0,270028615222303","1,63340652305169","-2,19916372673191"
"0,274763693482963","1,61945261568199","-2,20732139565573"
"0,279514479706892","1,60545332975175","-2,21550524451833"
"0,284272247247828","1,59143135454123","-2,2237013106857"
"0,289031760118017","1,57741112465996","-2,23189912218232"
"0,293780801012694","1,56341183872971","-2,24008297104492"
"0,298517624602606","1,54945793136001","-2,24824063996874"
"0,303230013582991","1,5355703465019","-2,25635816631977"
"0,30791098663684","1,52177177343563","-2,26442507812248"
"0,312557053105649","1,50808490144149","-2,27242566741363"
"0,317155995684654","1,4945306744705","-2,28034946221768"
"0,321702578386099","1,48113003647369","-2,28818424522988"
"0,326191565222228","1,46790567673133","-2,29591605381622"
"0,33061248421753","1,45487504853594","-2,30353267067192"
"0,3349618447135","1,44206084116779","-2,31102362382148"
"0,339230920063878","1,42948050791942","-2,31837844128938"
"0,343412728951656","1,41715499274184","-2,32558316044162"
"0,347503780718331","1,40510174892756","-2,33263079996117"
"0,351495348717642","1,39333648443987","-2,33950739721403"
"0,355383942291085","1,38187839790053","-2,34620597088318"
"0,359162580121653","1,37074145194355","-2,35271779432237"
"0,362827771550841","1,35994309986146","-2,35903065022684"
"0,366372535261642","1,34949555895902","-2,36513755727956"
"0,369795125924803","1,33941279187025","-2,37103153416355"
"0,373088562223316","1,32970701589991","-2,37670559956178"
"0,376249353498678","1,32039044835277","-2,38215277215726"
"0,379277499750888","1,31147007054582","-2,38736781596222"
"0,382166019662938","1,30295635445459","-2,39234374965965"
"0,384914913234829","1,29485802672534","-2,39707882792031"
"0,387518944478805","1,28718032334582","-2,40156606942719"
"0,389979858724117","1,27992848030378","-2,40580721950954"
"0,392295910641514","1,27310424292848","-2,40979529685034"
"0,394465354901742","1,26671284720768","-2,41353204677886"
"0,396488191504804","1,26075254781212","-2,4170174692951"
"0,398364420450698","1,2552233447418","-2,42024981906979"
"0,400095787068676","1,25012174733822","-2,4232308414322"
"0,401682291358739","1,24544426494288","-2,42596577237007"
"0,403129169308642","1,24118391623876","-2,42845635721267"
"0,404434675589134","1,23733371990886","-2,43070783194774"
"0,405605791517222","1,23388494930692","-2,43272368723379"
"0,406644262422159","1,23082364179892","-2,43451264971709"
"0,4075553242917","1,22813932540935","-2,43608344604388"
"0,408344213113601","1,22581280151645","-2,43744131220193"
"0,409016164875619","1,22383185281543","-2,43860021082526"
"0,409579906224013","1,22217204469679","-2,43957061388937"
"0,41004067314654","1,22081243320948","-2,44036473869902"
"0,410407192289459","1,2197320744025","-2,44099654788825"
"0,410689935628282","1,21890129767855","-2,44148349474955"
"0,410895884480017","1,21829392309885","-2,44183779658771"
"0,411037256149429","1,21787853473688","-2,44208039735373"
"0,411124522612028","1,21762022600758","-2,44223224099866"
"0,41116990117258","1,21748583565518","-2,442310780815"
"0,4111873544651","1,21743522110687","-2,44234045141228"
"0,411189099794352","1,21742823978986","-2,44234394207079"
"0,411189099794352","1,21742300380211","-2,44234394207079"
"0,411189099794352","1,21738635188782","-2,44234743272929"
"0,411189099794352","1,21729210410821","-2,4423544140463"
"0,411189099794352","1,217110589866","-2,44236663135106"
"0,411189099794352","1,21681737455167","-2,44238757530208"
"0,411189099794352","1,21638976888493","-2,44241724589937"
"0,411189099794352","1,21580508358551","-2,44245913380142"
"0,411189099794352","1,21504412003164","-2,44251323900823"
"0,411189099794352","1,2140859342723","-2,44258130684906"
"0,411189099794352","1,21291656367346","-2,4426633373239"
"0,411189099794352","1,21152030027186","-2,44276282109126"
"0,411189099794352","1,20988318143349","-2,4428780128219"
"0,411189099794352","1,20799124452433","-2,4430124031743"
"0,411189099794352","1,20583401756887","-2,44316424681922"
"0,411189099794352","1,20340451925009","-2,44333703441517"
"0,411189099794352","1,20069227759249","-2,44352902063289"
"0,411189099794352","1,19769031127906","-2,44374020547238"
"0,411189099794352","1,1943951296513","-2,44397407959215"
"0,411189099794352","1,19080149672144","-2,44422889766294"
"0,411189099794352","1,18690592183099","-2,4445029143555"
"0,411189099794352","1,18270665965069","-2,44480136565759"
"0,411189099794352","1,17820371018054","-2,44511901558146"
"0,411189099794352","1,17339707342055","-2,44545935478559"
"0,411189099794352","1,16828674937071","-2,44582063794076"
"0,411189099794352","1,16287797401878","-2,4462046103762"
"0,411189099794352","1,15717249269401","-2,44660778143341"
"0,411189099794352","1,15117554138416","-2,44703189644164"
"0,411189099794352","1,14489235607698","-2,4474769554009"
"0,411189099794352","1,13832817276023","-2,44794121298193"
"0,411189099794352","1,13148997275092","-2,44842466918473"
"0,411189099794352","1,1243864826953","-2,44892732400931"
"0,411189099794352","1,11702642923964","-2,4494474321264"
"0,411189099794352","1,1094185390302","-2,44998673886527"
"0,411189099794352","1,10157328404248","-2,4505417535674"
"0,411189099794352","1,09350113625201","-2,4511124762328"
"0,411189099794352","1,08521256763429","-2,45169890686147"
"0,411189099794352","1,07671979549408","-2,45229930012416"
"0,411189099794352","1,06803678246541","-2,45291365602086"
"0,411189099794352","1,05917400052378","-2,45354197455158"
"0,411189099794352","1,05014715763247","-2,45418076505781"
"0,411189099794352","1,04096672576698","-2,45483002753955"
"0,411189099794352","1,03165015821983","-2,45548801666755"
"0,411189099794352","1,0222096722958","-2,45615647777107"
"0,411189099794352","1,01266097595813","-2,45683192019159"
"0,411189099794352","1,00301803184087","-2,45751434392912"
"0,411189099794352","0,993296547907257","-2,45820200365441"
"0,411189099794352","0,983513977449829","-2,45889489936745"
"0,411189099794352","0,973682537773345","-2,45958954040974"
"0,411189099794352","0,963821427499577","-2,46028767211054"
"0,411189099794352","0,953942863933289","-2,46098754914059"
"0,411189099794352","0,944064300367001","-2,46168568084139"
"0,411189099794352","0,934203190093233","-2,46238381254218"
"0,411189099794352","0,924371750416749","-2,46307845358448"
"0,411189099794352","0,914587434630069","-2,46377134929752"
"0,411189099794352","0,904867696025712","-2,46445900902281"
"0,411189099794352","0,895224751908443","-2,46514143276034"
"0,411189099794352","0,885676055570782","-2,46581687518086"
"0,411189099794352","0,876235569646745","-2,46648533628437"
"0,411189099794352","0,8669190020996","-2,46714332541237"
"0,411189099794352","0,857738570234109","-2,46779433322337"
"0,411189099794352","0,848711727342795","-2,4684331237296"
"0,411189099794352","0,839848945401167","-2,46905969693106"
"0,411189099794352","0,831164187043244","-2,46967405282776"
"0,411189099794352","0,822673160232291","-2,47027444609045"
"0,411189099794352","0,81438459161457","-2,47086087671912"
"0,411189099794352","0,806312443824096","-2,47143159938452"
"0,411189099794352","0,798467188836382","-2,47198661408666"
"0,411189099794352","0,790859298626939","-2,47252592082552"
"0,411189099794352","0,783499245171278","-2,47304602894262"
"0,411189099794352","0,776395755115662","-2,47354868376719"
"0,411189099794352","0,769557555106348","-2,47403213996999"
"0,411189099794352","0,762993371789597","-2,47449639755102"
"0,411189099794352","0,756710186482418","-2,47494145651028"
"0,411189099794352","0,750713235172565","-2,47536557151852"
"0,411189099794352","0,745007753847796","-2,47577048790498"
"0,411189099794352","0,739597233166613","-2,47615271501117"
"0,411189099794352","0,734488654446026","-2,47651399816633"
"0,411189099794352","0,729682017686033","-2,47685433737047"
"0,411189099794352","0,725179068215888","-2,47717198729433"
"0,411189099794352","0,72097980603559","-2,47747043859642"
"0,411189099794352","0,717084231145138","-2,47774620061824"
"0,411189099794352","0,713490598215282","-2,47799927335978"
"0,411189099794352","0,710193671258265","-2,47823314747954"
"0,411189099794352","0,707193450274086","-2,47844607764829"
"0,411189099794352","0,704481208616487","-2,47863806386601"
"0,411189099794352","0,702049964968459","-2,4788091061327"
"0,411189099794352","0,699894483342246","-2,47896094977763"
"0,411189099794352","0,698002546433084","-2,47909534013003"
"0,411189099794352","0,696365427594714","-2,47921227718991"
"0,411189099794352","0,694967418863866","-2,47931001562803"
"0,411189099794352","0,69379804826503","-2,47939379143212"
"0,411189099794352","0,692841607834937","-2,4794601139437"
"0,411189099794352","0,692080644281067","-2,47951421915051"
"0,411189099794352","0,691495958981649","-2,47955610705256"
"0,411189099794352","0,691068353314911","-2,47958577764984"
"0,411189099794352","0,690775138000576","-2,47960672160086"
"0,411189099794352","0,690593623758368","-2,47962068423488"
"0,411189099794352","0,690497630649509","-2,47962592022264"
"0,411189099794352","0,690462724064469","-2,47962941088114"
"0,411189099794352","0,690457488076713","-2,47962941088114"
"0,411189099794352","0,690462724064469","-2,47962941088114"
"0,411189099794352","0,690497630649509","-2,47962592022264"
"0,411189099794352","0,690593623758368","-2,47962068423488"
"0,411189099794352","0,690775138000576","-2,47960672160086"
"0,411189099794352","0,691068353314911","-2,47958577764984"
"0,411189099794352","0,691495958981649","-2,47955610705256"
"0,411189099794352","0,692080644281067","-2,47951421915051"
"0,411189099794352","0,692841607834937","-2,4794601139437"
"0,411189099794352","0,69379804826503","-2,47939379143212"
"0,411189099794352","0,694967418863866","-2,47931001562803"
"0,411189099794352","0,696365427594714","-2,47921227718991"
"0,411189099794352","0,698002546433084","-2,47909534013003"
"0,411189099794352","0,699894483342246","-2,47896094977763"
"0,411189099794352","0,702049964968459","-2,4788091061327"
"0,411189099794352","0,704481208616487","-2,47863806386601"
"0,411189099794352","0,707193450274086","-2,47844607764829"
"0,411189099794352","0,710193671258265","-2,47823314747954"
"0,411189099794352","0,713490598215282","-2,47799927335978"
"0,411189099794352","0,717084231145138","-2,47774620061824"
"0,411189099794352","0,72097980603559","-2,47747043859642"
"0,411189099794352","0,725179068215888","-2,47717198729433"
"0,411189099794352","0,729682017686033","-2,47685433737047"
"0,411189099794352","0,734488654446026","-2,47651399816633"
"0,411189099794352","0,739597233166613","-2,47615271501117"
"0,411189099794352","0,745007753847796","-2,47577048790498"
"0,411189099794352","0,750713235172565","-2,47536557151852"
"0,411189099794352","0,756710186482418","-2,47494145651028"
"0,411189099794352","0,762993371789597","-2,47449639755102"
"0,411189099794352","0,769557555106348","-2,47403213996999"
"0,411189099794352","0,776395755115662","-2,47354868376719"
"0,411189099794352","0,783499245171278","-2,47304602894262"
"0,411189099794352","0,790859298626939","-2,47252592082552"
"0,411189099794352","0,798467188836382","-2,47198661408666"
"0,411189099794352","0,806312443824096","-2,47143159938452"
"0,411189099794352","0,81438459161457","-2,47086087671912"
"0,411189099794352","0,822673160232291","-2,47027444609045"
"0,411189099794352","0,831164187043244","-2,46967405282776"
"0,411189099794352","0,839848945401167","-2,46905969693106"
"0,411189099794352","0,848711727342795","-2,4684331237296"
"0,411189099794352","0,857738570234109","-2,46779433322337"
"0,411189099794352","0,8669190020996","-2,46714332541237"
"0,411189099794352","0,876235569646745","-2,46648533628437"
"0,411189099794352","0,885676055570782","-2,46581687518086"
"0,411189099794352","0,895224751908443","-2,46514143276034"
"0,411189099794352","0,904867696025712","-2,46445900902281"
"0,411189099794352","0,914587434630069","-2,46377134929752"
"0,411189099794352","0,924371750416749","-2,46307845358448"
"0,411189099794352","0,934203190093233","-2,46238381254218"
"0,411189099794352","0,944064300367001","-2,46168568084139"
"0,411189099794352","0,953942863933289","-2,46098754914059"
"0,411189099794352","0,963821427499577","-2,46028767211054"
"0,411189099794352","0,973682537773345","-2,45958954040974"
"0,411189099794352","0,983513977449829","-2,45889489936745"
"0,411189099794352","0,993296547907257","-2,45820200365441"
"0,411189099794352","1,00301803184087","-2,45751434392912"
"0,411189099794352","1,01266097595813","-2,45683192019159"
"0,411189099794352","1,0222096722958","-2,45615647777107"
"0,411189099794352","1,03165015821983","-2,45548801666755"
"0,411189099794352","1,04096672576698","-2,45483002753955"
"0,411189099794352","1,05014715763247","-2,45418076505781"
"0,411189099794352","1,05917400052378","-2,45354197455158"
"0,411189099794352","1,06803678246541","-2,45291365602086"
"0,411189099794352","1,07671979549408","-2,45229930012416"
"0,411189099794352","1,08521256763429","-2,45169890686147"
"0,411189099794352","1,09350113625201","-2,4511124762328"
"0,411189099794352","1,10157328404248","-2,4505417535674"
"0,411189099794352","1,1094185390302","-2,44998673886527"
"0,411189099794352","1,11702642923964","-2,4494474321264"
"0,411189099794352","1,1243864826953","-2,44892732400931"
"0,411189099794352","1,13148997275092","-2,44842466918473"
"0,411189099794352","1,13832817276023","-2,44794121298193"
"0,411189099794352","1,14489235607698","-2,4474769554009"
"0,411189099794352","1,15117554138416","-2,44703189644164"
"0,411189099794352","1,15717249269401","-2,44660778143341"
"0,411189099794352","1,16287797401878","-2,4462046103762"
"0,411189099794352","1,16828674937071","-2,44582063794076"
"0,411189099794352","1,17339707342055","-2,44545935478559"
"0,411189099794352","1,17820371018054","-2,44511901558146"
"0,411189099794352","1,18270665965069","-2,44480136565759"
"0,411189099794352","1,18690592183099","-2,4445029143555"
"0,411189099794352","1,19080149672144","-2,44422889766294"
"0,411189099794352","1,1943951296513","-2,44397407959215"
"0,411189099794352","1,19769031127906","-2,44374020547238"
"0,411189099794352","1,20069227759249","-2,44352902063289"
"0,411189099794352","1,20340451925009","-2,44333703441517"
"0,411189099794352","1,20583401756887","-2,44316424681922"
"0,411189099794352","1,20799124452433","-2,4430124031743"
"0,411189099794352","1,20988318143349","-2,4428780128219"
"0,411189099794352","1,21152030027186","-2,44276282109126"
"0,411189099794352","1,21291656367346","-2,4426633373239"
"0,411189099794352","1,2140859342723","-2,44258130684906"
"0,411189099794352","1,21504412003164","-2,44251323900823"
"0,411189099794352","1,21580508358551","-2,44245913380142"
"0,411189099794352","1,21638976888493","-2,44241724589937"
"0,411189099794352","1,21681737455167","-2,44238757530208"
"0,411189099794352","1,217110589866","-2,44236663135106"
"0,411189099794352","1,21729210410821","-2,4423544140463"
"0,411189099794352","1,21738635188782","-2,44234743272929"
"0,411189099794352","1,21742300380211","-2,44234394207079"
"0,411189099794352","1,21742823978986","-2,44234394207079"
"0,411203062428368","1,21742823978986","-2,44234568740004"
"0,411295564878724","1,21743173044837","-2,4423544140463"
"0,411543401632507","1,21743871176538","-2,44238059398508"
"0,412014640530545","1,21745092907014","-2,44242946320413"
"0,412777349413667","1,21747361835042","-2,44250800302047"
"0,413889124147187","1,21750503427695","-2,44262144942185"
"0,415411051254926","1,21754866750825","-2,44277852905453"
"0,417390254626688","1,21760451804432","-2,44298273257702"
"0,419879094140032","1,2176743312144","-2,44323755064781"
"0,422919457697006","1,217761597677","-2,44355170991317"
"0,426551487870406","1,21786457210286","-2,44392521037309"
"0,430811836574524","1,21798499982125","-2,44436328801534"
"0,435731919735896","1,21812462616141","-2,44486943349842"
"0,441337917293302","1,21828345112334","-2,44544539215158"
